BATHRM,HF_BATHRM,HEAT,AC,NUM_UNITS,ROOMS,BEDRM,AYB,YR_RMDL,STORIES,PRICE,QUALIFIED,SALE_NUM,GBA,STYLE_D,STRUCT_D,GRADE,CNDTN,EXTWALL,ROOF,INTWALL,KITCHENS,FIREPLACES,USECODE,LANDAREA,ZIPCODE,LATITUDE,LONGITUDE,CENSUS_TRACT,WARD
3,1,Warm Cool,Y,1,8,3,1930,2013,2,350000,U,1,2268,2 Story,Single,Good Quality,Good,Wood Siding,Shake,Hardwood,1,1,12,5764,20015,38.96886777,-77.06499795,1500,Ward 4
3,1,Forced Air,Y,1,7,3,1930,2015,2,300000,Q,1,3228,2 Story,Single,Good Quality,Good,Wood Siding,Comp Shingle,Hardwood,1,1,12,5764,20015,38.96884922,-77.06514218,1500,Ward 4
4,1,Warm Cool,Y,1,6,4,1930,2013,2,1539000,Q,3,2704,2 Story,Single,Good Quality,Good,Wood Siding,Slate,Hardwood,1,2,12,6052,20015,38.96885572,-77.06528573,1500,Ward 4
3,1,Hot Water Rad,Y,1,9,4,1937,2005,2,685000,Q,1,3234,2 Story,Single,Very Good,Good,Brick/Siding,Slate,Hardwood,1,1,12,6484,20015,38.96883228,-77.06543595,1500,Ward 4
3,2,Warm Cool,Y,1,12,5,1935,2000,2.5,1516000,Q,3,2838,2.5 Story Fin,Single,Very Good,Very Good,Brick/Siding,Comp Shingle,Hardwood,1,3,12,4600,20015,38.96889604,-77.06609237,1500,Ward 4
3,1,Warm Cool,Y,1,9,4,1933,2004,2.5,1280000,Q,3,2064,2.5 Story Fin,Single,Very Good,Good,Common Brick,Slate,Hardwood,1,1,12,4600,20015,38.96911467,-77.06610377,1500,Ward 4
3,1,Warm Cool,Y,1,8,3,1910,2003,2.25,850000,U,1,3340,2.5 Story Fin,Single,Very Good,Very Good,Vinyl Siding,Slate,Hardwood,1,1,12,8844,20015,38.96945825,-77.0660892,1500,Ward 4
2,1,Hot Water Rad,Y,1,8,3,1930,2000,2,1129800,Q,5,1834,2 Story,Single,Very Good,Good,Common Brick,Comp Shingle,Hardwood,1,1,12,4238,20015,38.9687858,-77.06412504,1500,Ward 4
3,1,Hot Water Rad,Y,1,10,5,1928,1986,2.5,1620000,Q,2,2422,2.5 Story Fin,Single,Very Good,Very Good,Common Brick,Slate,Hardwood,1,1,12,9425,20015,38.96942153,-77.06523098,1500,Ward 4
4,1,Forced Air,Y,1,11,5,1956,2019,2,738000,Q,1,3035,2 Story,Single,Good Quality,Good,Common Brick,Comp Shingle,Hardwood,1,2,12,7939,20015,38.96943128,-77.06503112,1500,Ward 4
2,1,Forced Air,Y,1,6,3,1950,1998,2,553500,Q,1,1359,2 Story,Single,Very Good,Average,Common Brick,Comp Shingle,Hardwood,1,1,12,5864,20015,38.9691482,-77.06412987,1500,Ward 4
3,1,Warm Cool,Y,1,7,4,1926,1998,2,444000,Q,1,2132,2 Story,Single,Good Quality,Average,Stucco,Slate,Hardwood,1,1,12,6500,20015,38.96509776,-77.06456377,1401,Ward 4
2,1,Warm Cool,Y,1,7,4,1930,1979,2.25,875000,Q,3,1512,2.5 Story Fin,Single,Good Quality,Good,Brick/Stucco,Comp Shingle,Hardwood,1,1,12,5200,20015,38.96508596,-77.06472577,1401,Ward 4
3,1,Hot Water Rad,Y,1,6,5,1929,2014,2.25,950000,Q,1,1766,2.5 Story Fin,Single,Good Quality,Good,Wood Siding,Comp Shingle,Hardwood,1,2,12,5200,20015,38.96509627,-77.0651369,1401,Ward 4
3,1,Hot Water Rad,Y,1,9,5,1925,2006,2,1492500,Q,4,1986,2 Story,Single,Very Good,Very Good,Shingle,Comp Shingle,Hardwood,1,1,12,5200,20015,38.96510781,-77.06527768,1401,Ward 4
3,1,Forced Air,Y,1,8,4,1925,2020,2,1610000,Q,3,1904,2 Story,Single,Good Quality,Very Good,Wood Siding,Comp Shingle,Hardwood,2,1,12,5200,20015,38.9651017,-77.06541741,1401,Ward 4
3,1,Warm Cool,Y,1,7,4,1923,2013,2,855000,Q,1,1620,2 Story,Single,Good Quality,Good,Common Brick,Slate,Hardwood,1,1,12,5000,20015,38.96520011,-77.06614156,1401,Ward 4
3,1,Forced Air,Y,1,7,4,1941,2001,2.25,1527500,Q,4,1847,2.5 Story Fin,Single,Good Quality,Average,Common Brick,Slate,Hardwood,1,1,12,5000,20015,38.96530911,-77.06613878,1401,Ward 4
4,1,Hot Water Rad,Y,1,9,6,1915,2020,2.5,1500000,Q,4,2776,2.5 Story Fin,Single,Very Good,Good,Stucco,Comp Shingle,Hardwood,1,2,12,5200,20015,38.96561951,-77.06570394,1401,Ward 4
3,1,Hot Water Rad,Y,1,12,4,1915,2020,2,867000,Q,1,2496,2 Story,Single,Very Good,Good,Stucco,Comp Shingle,Hardwood,1,1,12,5000,20015,38.96330154,-77.06613876,1401,Ward 4
5,1,Warm Cool,Y,1,13,6,2009,2019,2.75,1875000,Q,1,4937,2.5 Story Fin,Single,Very Good,Good,Stucco,Comp Shingle,Wood Floor,1,2,12,7500,20015,38.96368821,-77.06610808,1401,Ward 4
2,1,Hot Water Rad,N,1,7,3,1915,1992,2,2225000,U,2,1707,2 Story,Single,Very Good,Average,Stucco,Comp Shingle,Wood Floor,1,1,12,5300,20015,38.96379448,-77.06514506,1401,Ward 4
2,1,Hot Water Rad,Y,1,7,4,1929,2000,2,890000,U,4,1800,2 Story,Single,Good Quality,Average,Wood Siding,Comp Shingle,Hardwood,1,1,12,3519,20015,38.96152211,-77.06603292,1401,Ward 4
1,2,Warm Cool,Y,1,8,3,1929,1992,2,1125000,Q,3,2022,2 Story,Single,Good Quality,Average,Wood Siding,Comp Shingle,Hardwood,1,1,12,5937,20015,38.96140636,-77.06616446,1401,Ward 4
2,2,Warm Cool,Y,1,9,4,1928,2010,2,1249000,Q,1,2337,2 Story,Single,Very Good,Good,Common Brick,Comp Shingle,Hardwood,1,1,12,4504,20015,38.96212141,-77.0655821,1401,Ward 4
3,1,Hot Water Rad,Y,1,9,4,1917,2016,1.75,1235000,Q,1,2231,2 Story,Single,Good Quality,Very Good,Stucco,Comp Shingle,Hardwood,1,1,12,7288,20015,38.96378716,-77.06535148,1401,Ward 4
2,1,Hot Water Rad,N,1,6,3,1930,2010,2,254000,Q,1,1560,2 Story,Single,Very Good,Average,Common Brick,Slate,Hardwood,1,1,12,5000,20015,38.9624323,-77.06457982,1402,Ward 4
1,1,Forced Air,Y,1,7,3,1926,1986,1.75,552750,Q,1,1232,2 Story,Single,Very Good,Good,Stucco,Shingle,Hardwood,1,1,12,4890,20015,38.96280343,-77.06426643,1402,Ward 4
1,1,Hot Water Rad,N,1,7,3,1928,1968,2,670000,Q,1,1574,2 Story,Single,Very Good,Average,Common Brick,Comp Shingle,Hardwood,1,1,12,5000,20015,38.96125287,-77.06438653,1402,Ward 4
3,1,Hot Water Rad,Y,1,9,4,1939,2009,2.5,1510000,Q,3,1946,2.5 Story Fin,Single,Very Good,Very Good,Common Brick,Slate,Hardwood,1,2,12,5000,20015,38.96125082,-77.06467417,1402,Ward 4
3,1,Warm Cool,Y,1,7,4,1930,1999,2,1010000,Q,5,1576,2 Story,Single,Very Good,Very Good,Brick/Siding,Slate,Hardwood/Carp,1,1,12,5000,20015,38.96161415,-77.06527264,1402,Ward 4
4,1,Hot Water Rad,Y,1,12,4,1930,2021,2,750000,Q,1,2393,2 Story,Single,Very Good,Good,Common Brick,Slate,Hardwood,1,1,12,5000,20015,38.9617979,-77.06513066,1402,Ward 4
4,1,Forced Air,Y,1,9,5,1931,2001,2.5,1302700,Q,3,2366,2.5 Story Fin,Single,Very Good,Very Good,Common Brick,Slate,Hardwood,1,2,12,5400,20015,38.96179641,-77.06413249,1402,Ward 4
2,2,Warm Cool,Y,1,8,3,1935,1987,2.25,404732,U,1,1764,2.5 Story Fin,Single,Very Good,Good,Common Brick,Slate,Hardwood,1,1,12,5400,20015,38.96168901,-77.06412466,1402,Ward 4
1,1,Hot Water Rad,Y,1,6,2,1930,2002,2,616000,Q,1,1114,2 Story,Single,Very Good,Good,Brick/Stucco,Slate,Hardwood,1,1,12,2582,20015,38.96122127,-77.06569561,1402,Ward 4
2,2,Hot Water Rad,Y,1,8,5,1931,1987,2,1075000,Q,4,1888,2 Story,Single,Very Good,Good,Common Brick,Slate,Hardwood,1,1,12,5399,20015,38.96202529,-77.06412162,1402,Ward 4
2,1,Hot Water Rad,Y,1,7,4,1931,1974,2,801000,Q,1,1848,2 Story,Single,Very Good,Average,Common Brick,Slate,Hardwood,1,1,12,4036,20015,38.96227608,-77.06411538,1402,Ward 4
3,1,Forced Air,Y,1,7,5,1931,2014,2,975000,Q,5,2044,2 Story,Single,Very Good,Good,Common Brick,Comp Shingle,Hardwood,1,1,12,3850,20015,38.96123781,-77.06408572,1402,Ward 4
1,1,Hot Water Rad,Y,1,6,3,1930,1964,2,605000,Q,1,1348,2 Story,Single,Very Good,Good,Brick/Siding,Slate,Hardwood,1,1,12,5733,20015,38.96191684,-77.0641064,1402,Ward 4
2,1,Forced Air,Y,1,6,3,1927,2019,2,1682000,Q,3,1867,2 Story,Single,Good Quality,Very Good,Common Brick,Comp Shingle,Hardwood,1,1,12,7048,20015,38.96001709,-77.06492158,1402,Ward 4
2,1,Warm Cool,Y,1,7,4,1932,1991,3,338000,Q,1,2363,3 Story,Single,Very Good,Good,Common Brick,Comp Shingle,Hardwood,1,2,12,5000,20015,38.96029312,-77.06569245,1402,Ward 4
2,1,Warm Cool,Y,1,9,4,1928,2001,2,860000,Q,1,1897,2 Story,Single,Very Good,Good,Brick/Stucco,Comp Shingle,Hardwood,1,1,12,5000,20015,38.96039073,-77.06575854,1402,Ward 4
3,1,Warm Cool,Y,1,10,6,1931,1993,2.5,285000,Q,1,3525,2.5 Story Fin,Single,Very Good,Good,Brick/Siding,Comp Shingle,Hardwood,1,1,12,7048,20015,38.96077827,-77.06528099,1402,Ward 4
3,1,Forced Air,Y,1,7,3,1930,2005,2,1516500,Q,6,1595,2 Story,Single,Very Good,Good,Common Brick,Slate,Hardwood,1,1,12,5000,20015,38.96028219,-77.06445338,1402,Ward 4
3,1,Hot Water Rad,Y,1,7,3,1930,2018,2,670000,U,1,2242,2 Story,Single,Very Good,Average,Common Brick,Slate,Hardwood,1,1,12,4929,20015,38.96018578,-77.06453706,1402,Ward 4
1,1,Hot Water Rad,Y,1,7,3,1930,2000,2,600000,Q,1,1490,2 Story,Single,Good Quality,Good,Brick/Siding,Comp Shingle,Hardwood,1,1,12,3813,20015,38.96080861,-77.06594341,1402,Ward 4
2,1,Hot Water Rad,Y,1,7,3,1930,2020,2,669000,Q,1,1827,2 Story,Single,Very Good,Good,Brick/Siding,Comp Shingle,Hardwood,1,1,12,3258,20015,38.96080025,-77.06446169,1402,Ward 4
3,1,Warm Cool,Y,1,8,4,1931,2014,2.25,1178500,Q,5,2178,2.5 Story Fin,Single,Very Good,Good,Brick/Siding,Comp Shingle,Hardwood,1,2,12,5964,20015,38.95889507,-77.06611713,1402,Ward 3
2,1,Warm Cool,Y,1,10,4,1931,1982,2.5,1317000,Q,2,2608,2.5 Story Fin,Single,Very Good,Very Good,Common Brick,Slate,Hardwood,1,1,12,4756,20015,38.9589532,-77.06623291,1402,Ward 3
1,1,Hot Water Rad,Y,1,6,3,1931,2001,2,810000,Q,3,1711,2 Story,Single,Very Good,Average,Brick/Siding,Comp Shingle,Hardwood,1,1,12,3787,20015,38.96012343,-77.06660956,1402,Ward 3
3,1,Warm Cool,Y,1,7,3,1929,2017,2,1800000,Q,3,2367,2 Story,Single,Very Good,Average,Common Brick,Comp Shingle,Hardwood,1,1,12,5000,20015,38.95987385,-77.06605989,1402,Ward 3
2,1,Warm Cool,Y,1,7,4,1930,2000,2,635000,Q,1,1886,2 Story,Single,Very Good,Very Good,Brick/Siding,Slate,Hardwood,1,1,12,5000,20015,38.95956035,-77.0659268,1402,Ward 3
2,1,Hot Water Rad,N,1,6,4,1930,2009,2,710000,Q,1,1667,2 Story,Single,Very Good,Average,Common Brick,Slate,Wood Floor,1,1,12,5000,20015,38.95946173,-77.06588609,1402,Ward 3
2,1,Warm Cool,Y,1,7,3,1936,2016,2.25,932737,Q,4,1556,2.5 Story Fin,Single,Good Quality,Good,Common Brick,Comp Shingle,Hardwood,1,2,12,5000,20015,38.95915294,-77.06570121,1402,Ward 3
2,1,Forced Air,Y,1,7,3,1929,2013,2,1175000,Q,5,1530,2 Story,Single,Very Good,Very Good,Wood Siding,Comp Shingle,Hardwood,1,1,12,3328,20015,38.95945298,-77.06716448,1402,Ward 3
1,1,Hot Water Rad,N,1,7,3,1929,1983,2,243000,Q,1,1524,2 Story,Single,Very Good,Good,Shingle,Comp Shingle,Hardwood,1,1,12,3713,20015,38.95960268,-77.0670452,1402,Ward 3
2,1,Hot Water Rad,N,1,9,4,1931,1975,2,1325000,Q,2,2188,2 Story,Single,Very Good,Good,Brick/Siding,Slate,Hardwood,1,1,12,3551,20015,38.96031624,-77.06622218,1402,Ward 3
3,1,Forced Air,Y,1,12,4,1928,1987,2.25,730000,Q,1,2364,2.5 Story Fin,Single,Very Good,Good,Common Brick,Slate,Hardwood,1,1,12,7488,20015,38.95973681,-77.06688541,1402,Ward 3
3,1,Hot Water Rad,Y,1,8,5,1929,2002,2,1415000,Q,2,2640,2 Story,Single,Very Good,Very Good,Common Brick,Comp Shingle,Hardwood,1,1,12,8348,20015,38.95916766,-77.06659736,1402,Ward 3
4,1,Warm Cool,Y,1,9,4,1939,2004,2,930000,U,1,1672,2 Story,Single,Good Quality,Average,Brick/Stone,Slate,Hardwood,1,2,12,5200,20015,38.96562328,-77.06556813,1401,Ward 4
3,1,Hot Water Rad,N,1,7,4,1920,2009,2.25,822200,Q,1,2216,2.5 Story Fin,Single,Good Quality,Good,Shingle,Comp Shingle,Hardwood,1,2,12,5200,20015,38.96563201,-77.06543544,1401,Ward 4
3,1,Hot Water Rad,Y,1,7,4,1917,2016,2,1775000,Q,3,2621,2 Story,Single,Very Good,Very Good,Wood Siding,Comp Shingle,Hardwood,1,1,12,5200,20015,38.96560202,-77.06529383,1401,Ward 4
4,1,Warm Cool,Y,1,9,4,1931,2021,2,873000,Q,1,2304,2 Story,Single,Very Good,Good,Brick/Siding,Comp Shingle,Hardwood,1,1,12,5000,20015,38.96530754,-77.06411718,1401,Ward 4
2,2,Warm Cool,Y,1,10,3,1924,2016,2,869000,Q,1,2135,2 Story,Single,Good Quality,Good,Stucco,Clay Tile,Hardwood/Carp,1,1,12,5000,20015,38.96594781,-77.06611329,1500,Ward 4
3,1,Warm Cool,Y,1,8,4,1994,2010,2.5,600000,U,1,2618,2.5 Story Fin,Single,Good Quality,Very Good,Wood Siding,Comp Shingle,Hardwood,1,2,12,5000,20015,38.96604488,-77.06607565,1500,Ward 4
3,1,Hot Water Rad,Y,1,6,4,1916,2012,1.5,1337000,Q,3,1849,1.5 Story Fin,Single,Good Quality,Good,Shingle,Comp Shingle,Hardwood,1,1,12,5300,20015,38.96649897,-77.06542539,1500,Ward 4
4,1,Forced Air,Y,1,11,5,1936,2021,2,779000,Q,1,2419,2 Story,Single,Good Quality,Good,Common Brick,Slate,Hardwood,1,1,12,5300,20015,38.96651886,-77.06529121,1500,Ward 4
3,2,Hot Water Rad,Y,1,9,4,1928,2013,2,380000,U,1,2638,2 Story,Single,Good Quality,Good,Wood Siding,Comp Shingle,Hardwood,1,1,12,6008,20015,38.96689158,-77.06455917,1500,Ward 4
4,1,Hot Water Rad,Y,1,11,5,1929,2002,2.5,1255000,Q,1,2734,2.5 Story Fin,Single,Good Quality,Very Good,Brick/Siding,Comp Shingle,Hardwood,1,2,12,4806,20015,38.96690887,-77.06472604,1500,Ward 4
2,2,Hot Water Rad,N,1,6,4,1931,2020,2.5,1060000,Q,2,2240,2.5 Story Fin,Single,Very Good,Average,Common Brick,Slate,Hardwood,1,1,12,5956,20015,38.96740768,-77.06419304,1500,Ward 4
4,1,Warm Cool,Y,1,12,6,1930,1989,2,1565000,Q,2,2572,2 Story,Single,Very Good,Good,Stucco,Comp Shingle,Hardwood,1,1,12,5000,20015,38.96730122,-77.06415706,1500,Ward 4
2,1,Hot Water Rad,Y,1,11,4,1932,2012,2,710000,Q,1,2101,2 Story,Single,Good Quality,Good,Brick/Siding,Comp Shingle,Hardwood,1,2,12,5000,20015,38.96708252,-77.06416344,1500,Ward 4
3,1,Forced Air,Y,1,10,5,1926,2020,2,1549000,Q,3,1986,2 Story,Single,Very Good,Good,Stucco,Comp Shingle,Hardwood,1,1,12,4466,20015,38.9651826,-77.06411373,1401,Ward 4
4,1,Forced Air,Y,1,8,6,1926,2016,2,1701000,Q,4,2284,2 Story,Single,Good Quality,Very Good,Shingle,Comp Shingle,Hardwood,1,2,12,3675,20015,38.96510022,-77.06435285,1401,Ward 4
3,1,Warm Cool,Y,1,8,5,1927,2008,2.5,1250000,Q,1,2599,2.5 Story Fin,Single,Good Quality,Good,Brick/Stucco,Comp Shingle,Hardwood,1,1,12,5260,20015,38.96689101,-77.0643195,1500,Ward 4
4,2,Forced Air,Y,1,12,5,1927,2017,2,1850000,Q,3,2300,2 Story,Single,Very Good,Good,Common Brick,Slate,Hardwood,1,1,12,5957,20015,38.96738578,-77.06615074,1500,Ward 4
3,1,Warm Cool,Y,1,10,3,1929,1988,2.5,340000,Q,1,2134,2.5 Story Fin,Single,Very Good,Good,Common Brick,Clay Tile,Hardwood,1,1,12,6608,20015,38.96737966,-77.06550732,1500,Ward 4
3,1,Forced Air,Y,1,9,4,1931,2020,2,1150000,Q,3,2943,2 Story,Single,Very Good,Average,Common Brick,Comp Shingle,Hardwood,1,1,12,6608,20015,38.96737652,-77.06531519,1500,Ward 4
2,2,Hot Water Rad,Y,1,7,4,1935,2011,2.25,825000,Q,1,2010,2.5 Story Fin,Single,Good Quality,Average,Common Brick,Slate,Hardwood,1,3,12,4375,20015,38.96611791,-77.06414318,1500,Ward 4
3,1,Warm Cool,Y,1,11,6,1919,2009,2.25,1450000,Q,1,2983,2.5 Story Fin,Single,Good Quality,Very Good,Stucco,Comp Shingle,Hardwood,1,2,12,11700,20015,38.96562019,-77.06465183,1401,Ward 4
3,1,Hot Water Rad,N,1,10,4,1935,2003,2,935000,Q,2,1829,2 Story,Single,Good Quality,Average,Common Brick,Slate,Hardwood,1,2,12,5000,20015,38.96631879,-77.06413552,1500,Ward 4
4,1,Hot Water Rad,Y,1,10,6,1940,2006,2,1175000,Q,1,3396,2 Story,Single,Good Quality,Good,Wood Siding,Comp Shingle,Hardwood,1,1,12,10600,20015,38.96601479,-77.06491585,1500,Ward 4
3,1,Forced Air,Y,1,7,4,1926,2016,1.75,400000,Q,1,2059,2 Story,Single,Good Quality,Good,Wood Siding,Comp Shingle,Hardwood,1,1,12,6008,20015,38.96691316,-77.0652678,1500,Ward 4
4,1,Forced Air,Y,1,11,5,1915,2021,2.5,1950000,Q,4,2444,2.5 Story Fin,Single,Very Good,Very Good,Stucco,Comp Shingle,Hardwood,1,1,12,6625,20015,38.96600099,-77.06542574,1500,Ward 4
2,1,Hot Water Rad,N,1,12,4,1918,1985,2,420000,Q,1,3971,2 Story,Single,Very Good,Good,Stucco,Comp Shingle,Hardwood,1,2,12,9612,20015,38.96738024,-77.06509791,1500,Ward 4
3,1,Forced Air,Y,1,10,5,1918,2014,1.75,550000,Q,1,3257,2 Story,Single,Good Quality,Good,Shingle,Comp Shingle,Hardwood,1,1,12,7500,20015,38.96638359,-77.06607458,1500,Ward 4
3,2,Warm Cool,Y,1,11,5,1916,1988,2,1650000,Q,2,2680,2 Story,Single,Very Good,Very Good,Wood Siding,Comp Shingle,Hardwood,1,1,12,7209,20015,38.96691833,-77.06568621,1500,Ward 4
5,1,Warm Cool,Y,1,13,6,1950,2022,2.25,1453000,Q,1,3355,2.5 Story Fin,Single,Very Good,Good,Common Brick,Slate,Hardwood,1,1,12,10814,20015,38.96737402,-77.06462019,1500,Ward 4
3,1,Warm Cool,Y,1,10,4,1937,2019,2,1255000,Q,4,2324,2 Story,Single,Very Good,Very Good,Common Brick,Slate,Hardwood,1,1,12,5200,20015,38.96416919,-77.06472528,1401,Ward 4
3,1,Hot Water Rad,Y,1,7,3,1936,2013,2.5,960000,U,1,2106,2.5 Story Fin,Single,Good Quality,Good,Shingle,Comp Shingle,Hardwood,1,1,12,5200,20015,38.96418299,-77.0650118,1401,Ward 4
6,1,Hot Water Rad,Y,1,12,6,1930,2022,2.5,1125000,Q,3,3149,2.5 Story Fin,Single,Very Good,Good,Common Brick,Comp Shingle,Hardwood,1,1,12,7188,20015,38.9641676,-77.06612422,1401,Ward 4
2,1,Warm Cool,Y,1,9,3,1926,1983,2,468377,Q,1,1688,2 Story,Single,Good Quality,Average,Common Brick,Comp Shingle,Hardwood,1,1,12,5000,20015,38.96427704,-77.06613459,1401,Ward 4
3,1,Hot Water Rad,Y,1,7,5,1931,2011,2.25,1090000,Q,3,1850,2.5 Story Fin,Single,Good Quality,Good,Brick/Siding,Slate,Hardwood,1,1,12,5200,20015,38.96469853,-77.06486723,1401,Ward 4
2,1,Warm Cool,Y,1,10,3,1932,2004,2,310000,Q,1,2102,2 Story,Single,Good Quality,Average,Common Brick,Slate,Hardwood,1,1,12,5000,20015,38.96438746,-77.06412847,1401,Ward 4
4,1,Forced Air,Y,1,12,6,1926,2015,2,1400000,Q,3,2048,2 Story,Single,Good Quality,Very Good,Wood Siding,Shake,Hardwood,1,1,12,3500,20015,38.96415624,-77.06436434,1401,Ward 4
2,1,Forced Air,Y,1,6,3,1926,2022,2.25,975000,Q,3,2234,2.5 Story Fin,Single,Very Good,Average,Shingle,Comp Shingle,Hardwood,1,1,12,3970,20015,38.96428232,-77.06409999,1401,Ward 4
4,1,Forced Air,Y,1,11,5,1939,2022,2,2250000,Q,2,2110,2.5 Story Fin,Single,Very Good,Excellent,Common Brick,Slate,Hardwood,1,1,12,4226,20015,38.96473059,-77.06615716,1401,Ward 4
3,1,Forced Air,Y,1,10,5,1967,2004,2,1485000,Q,4,2208,2 Story,Single,Good Quality,Very Good,Common Brick,Comp Shingle,Hardwood,1,2,12,5000,20015,38.96259414,-77.06609553,1401,Ward 4
4,1,Hot Water Rad,N,1,9,4,1935,2010,2.25,1715000,U,2,1922,2.5 Story Fin,Single,Very Good,Good,Brick/Siding,Slate,Hardwood,1,1,12,5170,20015,38.96289354,-77.06557069,1401,Ward 4
4,1,Warm Cool,Y,1,9,4,1935,2010,2.5,1170000,Q,3,1873,2.5 Story Fin,Single,Very Good,Good,Common Brick,Slate,Hardwood,1,1,12,4857,20015,38.96292783,-77.06541519,1401,Ward 4
2,1,Warm Cool,Y,1,7,3,1931,2020,2.5,841500,Q,1,2363,2.5 Story Fin,Single,Very Good,Average,Common Brick,Slate,Hardwood,1,1,12,5000,20015,38.96256575,-77.06516517,1401,Ward 4
5,1,Forced Air,Y,1,11,5,1934,2019,2.25,1100000,U,3,2715,2.5 Story Fin,Single,Very Good,Average,Stone/Stucco,Slate,Hardwood,1,2,12,6383,20015,38.96331703,-77.06453205,1401,Ward 4
2,1,Warm Cool,Y,1,7,4,1937,1960,2,380000,Q,1,1701,2 Story,Single,Good Quality,Average,Common Brick,Comp Shingle,Hardwood,1,1,12,5300,20015,38.96329571,-77.0652871,1401,Ward 4
1,1,Hot Water Rad,Y,1,6,3,1924,1998,2.5,780000,Q,3,1272,2.5 Story Fin,Single,Good Quality,Average,Wood Siding,Comp Shingle,Hardwood,1,1,12,5000,20015,38.96344819,-77.06613497,1401,Ward 4
3,1,Warm Cool,Y,1,9,4,1915,2020,2,1507530,Q,3,2162,2 Story,Single,Very Good,Good,Stucco,Comp Shingle,Hardwood,1,1,12,5000,20015,38.96354478,-77.06610887,1401,Ward 4
2,1,Hot Water Rad,Y,1,7,3,1926,1993,2.25,837000,Q,1,2150,2.5 Story Fin,Single,Good Quality,Average,Stucco,Comp Shingle,Hardwood,1,1,12,5000,20015,38.96362254,-77.06428413,1401,Ward 4
2,2,Forced Air,Y,1,8,4,1933,1988,2,785000,Q,1,1998,2 Story,Single,Very Good,Average,Brick/Stone,Slate,Hardwood,1,1,12,5000,20015,38.9634331,-77.06444157,1401,Ward 4
2,1,Hot Water Rad,Y,1,7,4,1922,1980,2,937000,Q,5,1663,2 Story,Single,Very Good,Average,Brick/Siding,Comp Shingle,Hardwood,1,1,12,4800,20015,38.96173841,-77.06584516,1401,Ward 4
2,2,Warm Cool,Y,1,8,4,1933,1990,2.5,1349000,Q,3,2322,2.5 Story Fin,Single,Very Good,Good,Common Brick,Slate,Hardwood,1,1,12,7738,20015,38.97396035,-77.0653578,1500,Ward 4
3,1,Hot Water Rad,Y,1,8,4,1934,2012,2,1575000,Q,3,3355,2 Story,Single,Very Good,Good,Common Brick,Slate,Hardwood,1,2,12,6960,20015,38.97261648,-77.06539408,1500,Ward 4
2,1,Warm Cool,Y,1,9,4,1939,2006,2,975000,Q,2,2001,2 Story,Single,Very Good,Good,Common Brick,Slate,Hardwood,1,1,12,4950,20015,38.97143504,-77.06605745,1500,Ward 4
2,1,Warm Cool,Y,1,11,4,1917,2010,2,244000,Q,1,3022,1.5 Story Fin,Single,Good Quality,Good,Wood Siding,Comp Shingle,Hardwood,1,1,12,5700,20015,38.97262883,-77.06607287,1500,Ward 4
3,1,Warm Cool,Y,1,11,5,1937,2022,2,500000,Q,1,3844,2 Story,Single,Good Quality,Very Good,Wood Siding,Slate,Hardwood,1,2,12,9310,20015,38.97215832,-77.0660355,1500,Ward 4
2,1,Hot Water Rad,Y,1,7,3,1931,2001,2.25,1150000,Q,5,1820,2.5 Story Fin,Single,Good Quality,Average,Brick/Siding,Comp Shingle,Hardwood,1,1,12,6050,20015,38.97196017,-77.06534466,1500,Ward 4
3,1,Forced Air,Y,1,8,3,1936,2015,2,1438000,Q,4,2288,2 Story,Single,Very Good,Good,Common Brick,Slate,Hardwood,1,1,12,7764,20015,38.97246525,-77.06535413,1500,Ward 4
3,1,Warm Cool,Y,1,7,3,1929,1994,2,1500000,Q,2,2238,2 Story,Single,Good Quality,Very Good,Common Brick,Comp Shingle,Hardwood,1,1,12,6600,20015,38.97154454,-77.06612195,1500,Ward 4
3,1,Hot Water Rad,Y,1,8,6,1936,2000,2,1195000,Q,1,2609,2 Story,Single,Good Quality,Good,Common Brick,Slate,Hardwood,1,2,12,6750,20015,38.97056848,-77.06598995,1500,Ward 4
2,1,Hot Water Rad,Y,1,7,3,1936,2003,2,395000,Q,1,2106,2 Story,Single,Good Quality,Average,Common Brick,Comp Shingle,Hardwood,1,1,12,6750,20015,38.97084385,-77.06602125,1500,Ward 4
4,2,Warm Cool,Y,1,8,5,1936,2015,2.5,1600000,Q,3,2766,2.5 Story Fin,Single,Good Quality,Very Good,Brick/Siding,Slate,Hardwood,1,1,12,6750,20015,38.97098068,-77.0660178,1500,Ward 4
2,2,Hot Water Rad,Y,1,11,5,1936,2004,2.5,1249000,Q,6,2538,2.5 Story Fin,Single,Good Quality,Very Good,Brick/Siding,Slate,Hardwood,1,1,12,6750,20015,38.97110771,-77.06600314,1500,Ward 4
2,1,Forced Air,Y,1,6,3,1936,1996,2,829000,Q,5,1408,2 Story,Single,Good Quality,Good,Common Brick,Slate,Hardwood,1,1,12,5400,20015,38.97088493,-77.06536549,1500,Ward 4
2,1,Warm Cool,Y,1,7,3,1936,1986,2.25,900000,Q,2,2281,2.5 Story Fin,Single,Good Quality,Average,Common Brick,Comp Shingle,Hardwood,1,1,12,5400,20015,38.97077529,-77.06538535,1500,Ward 4
3,1,Forced Air,Y,1,9,3,1936,1990,2,1264300,Q,4,1640,2 Story,Single,Good Quality,Very Good,Common Brick,Slate,Hardwood,1,1,12,5400,20015,38.97055612,-77.06538757,1500,Ward 4
